506,2020,32,1,-6.923,.387,12.16,13.31
506,2020,32,2,-6.916,.387,12.15,13.31
506,2020,32,3,-6.807,.387,12.13,13.31
506,2020,32,4,-6.638,.384,12.09,13.31
506,2020,32,5,-6.622,.349,12.08,13.31
506,2020,32,6,-6.634,.129,12.11,13.31
506,2020,32,7,-6.657,.2,12.1,13.31
506,2020,32,8,-6.68,.381,12.13,13.31
506,2020,32,9,-6.618,.387,12.14,13.31
506,2020,32,10,-6.553,.387,12.1,13.31
506,2020,32,11,-6.464,.387,12.08,13.31
506,2020,32,12,-6.487,.387,12.05,13.31
506,2020,32,13,-6.529,.381,12.07,13.31
506,2020,32,14,-6.472,.387,12.08,13.31
506,2020,32,15,-6.348,.387,12.06,13.31
506,2020,32,16,-6.329,.371,12.03,13.31
506,2020,32,17,-6.275,.387,12.06,13.31
506,2020,32,18,-6.186,.387,12.05,13.31
506,2020,32,19,-6.251,.387,12.02,13.31
506,2020,32,20,-6.387,.387,12,13.31
506,2020,32,21,-6.456,.387,11.99,13.31
506,2020,32,22,-6.499,.381,11.97,13.31
506,2020,32,23,-6.487,.384,12.01,13.31
506,2020,32,24,-6.259,.387,12.04,13.31
506,2020,32,25,-6.12,.387,12.02,13.31
506,2020,32,26,-6.19,.387,12.04,13.31
506,2020,32,27,-6.356,.387,12.06,13.32
506,2020,32,28,-6.475,.384,12.05,13.31
506,2020,32,29,-6.495,.387,12.03,13.31
506,2020,32,30,-6.56,.387,12.03,13.31
506,2020,32,31,-6.506,.387,12.02,13.31
506,2020,32,32,-6.333,.358,11.93,13.31
506,2020,32,33,-6.56,.181,11.87,13.31
506,2020,32,34,-6.668,.107,11.88,13.31
506,2020,32,35,-6.649,-.058,11.9,13.31
506,2020,32,36,-6.634,.039,11.88,13.31
506,2020,32,37,-6.529,.219,11.86,13.31
506,2020,32,38,-6.533,.307,11.83,13.31
506,2020,32,39,-6.464,0,11.78,13.31
506,2020,32,40,-6.495,-.242,11.75,13.31
506,2020,32,41,-6.572,-.387,11.75,13.32
506,2020,32,42,-6.421,-.387,11.72,13.31
506,2020,32,43,-6.483,-.387,11.74,13.32
506,2020,32,44,-6.414,-.361,11.77,13.31
506,2020,32,45,-6.371,-.239,11.78,13.32
506,2020,32,46,-6.348,-.368,11.78,13.32
506,2020,32,47,-6.352,-.339,11.74,13.31
506,2020,32,48,-6.321,-.174,11.74,13.32
506,2020,32,49,-6.356,-.297,11.74,13.31
506,2020,32,50,-6.441,-.152,11.72,13.32
506,2020,32,51,-6.41,.132,11.69,13.31
506,2020,32,52,-6.402,-.023,11.7,13.31
506,2020,32,53,-6.371,.013,11.69,13.31
506,2020,32,54,-6.286,.145,11.69,13.31
506,2020,32,55,-6.255,.361,11.71,13.31
506,2020,32,56,-6.14,.207,11.72,13.32
506,2020,32,57,-5.977,.387,11.77,13.32
506,2020,32,58,-6.001,.384,11.77,13.32
506,2020,32,59,-6.082,.187,11.78,13.31
506,2020,32,100,-6.109,.09,11.76,13.32
506,2020,32,101,-5.973,.387,11.79,13.32
506,2020,32,102,-5.722,.387,11.8,13.32
506,2020,32,103,-5.823,.068,11.76,13.32
506,2020,32,104,-5.927,.081,11.77,13.32
506,2020,32,105,-6.012,.378,11.78,13.32
506,2020,32,106,-5.989,.371,11.75,13.32
506,2020,32,107,-6.016,.355,11.71,13.32
506,2020,32,108,-6.07,.303,11.73,13.32
506,2020,32,109,-6.089,.019,11.67,13.32
506,2020,32,110,-6.178,.01,11.66,13.32
506,2020,32,111,-6.286,.271,11.65,13.31
506,2020,32,112,-6.155,.336,11.65,13.32
506,2020,32,113,-6.089,.345,11.66,13.32
506,2020,32,114,-5.966,.378,11.69,13.32
506,2020,32,115,-5.885,.339,11.7,13.32
506,2020,32,116,-5.943,.207,11.67,13.32
506,2020,32,117,-6.028,.119,11.65,13.32
506,2020,32,118,-5.931,.249,11.68,13.32
506,2020,32,119,-5.78,.329,11.65,13.32
506,2020,32,120,-5.811,.097,11.63,13.33
506,2020,32,121,-5.881,.223,11.61,13.32
506,2020,32,122,-5.761,.268,11.62,13.32
506,2020,32,123,-5.761,.29,11.65,13.32
506,2020,32,124,-5.877,.094,11.65,13.32
506,2020,32,125,-5.888,.281,11.64,13.32
506,2020,32,126,-5.885,.284,11.58,13.32
506,2020,32,127,-5.838,-.016,11.51,13.32
506,2020,32,128,-5.827,-.1,11.52,13.32
506,2020,32,129,-5.788,-.11,11.61,13.32
506,2020,32,130,-5.865,.219,11.58,13.32
506,2020,32,131,-5.854,.087,11.56,13.32
506,2020,32,132,-5.827,.065,11.52,13.32
506,2020,32,133,-5.896,.087,11.5,13.32
506,2020,32,134,-5.807,.258,11.49,13.32
506,2020,32,135,-5.854,-.097,11.47,13.32
506,2020,32,136,-6.008,0,11.5,13.32
506,2020,32,137,-5.977,.139,11.44,13.33
506,2020,32,138,-5.707,.352,11.43,13.32
506,2020,32,139,-5.784,.223,11.39,13.33
506,2020,32,140,-5.804,.194,11.41,13.33
506,2020,32,141,-5.807,-.184,11.47,13.32
506,2020,32,142,-5.861,-.197,11.49,13.33
506,2020,32,143,-5.792,.119,11.46,13.32
506,2020,32,144,-5.858,-.052,11.46,13.33
506,2020,32,145,-5.958,-.042,11.47,13.32
506,2020,32,146,-5.889,.161,11.5,13.32
506,2020,32,147,-5.684,.374,11.55,13.33
506,2020,32,148,-5.668,.349,11.56,13.33
506,2020,32,149,-5.599,.387,11.57,13.33
506,2020,32,150,-5.568,.387,11.54,13.33
506,2020,32,151,-5.626,.387,11.6,13.33
506,2020,32,152,-5.757,.387,11.6,13.33
506,2020,32,153,-5.719,.387,11.58,13.33
506,2020,32,154,-5.672,.387,11.6,13.33
506,2020,32,155,-5.649,.387,11.62,13.33
506,2020,32,156,-5.676,.387,11.62,13.33
506,2020,32,157,-5.865,.416,11.64,13.33
506,2020,32,158,-5.719,.713,11.67,13.33
506,2020,32,159,-5.641,.733,11.64,13.33
506,2020,32,200,-5.68,.587,11.65,13.33
506,2020,32,201,-5.68,.391,11.68,13.33
506,2020,32,202,-5.58,.387,11.65,13.32
506,2020,32,203,-5.719,.361,11.72,13.33
506,2020,32,204,-5.746,.387,11.73,13.33
506,2020,32,205,-5.599,.387,11.7,13.33
506,2020,32,206,-5.63,.255,11.66,13.33
506,2020,32,207,-5.622,.161,11.65,13.33
506,2020,32,208,-5.719,.123,11.65,13.33
506,2020,32,209,-5.842,.287,11.67,13.33
506,2020,32,210,-5.749,.387,11.73,13.33
506,2020,32,211,-5.719,.387,11.7,13.33
506,2020,32,212,-5.753,.387,11.66,13.33
506,2020,32,213,-5.684,.387,11.67,13.33
506,2020,32,214,-5.688,.313,11.66,13.33
506,2020,32,215,-5.815,.216,11.65,13.33
506,2020,32,216,-5.881,.203,11.6,13.32
506,2020,32,217,-5.985,.229,11.62,13.33
506,2020,32,218,-5.966,.387,11.68,13.33
506,2020,32,219,-5.927,.374,11.65,13.33
506,2020,32,220,-5.943,.323,11.55,13.33
506,2020,32,221,-5.9,.352,11.63,13.33
506,2020,32,222,-5.831,.378,11.63,13.33
506,2020,32,223,-5.838,.358,11.62,13.33
506,2020,32,224,-5.684,.387,11.58,13.33
506,2020,32,225,-5.753,.387,11.57,13.33
506,2020,32,226,-5.742,.387,11.6,13.33
506,2020,32,227,-5.707,.387,11.61,13.33
506,2020,32,228,-5.842,.387,11.58,13.33
506,2020,32,229,-5.873,.345,11.59,13.33
506,2020,32,230,-5.985,.371,11.61,13.33
506,2020,32,231,-6.035,.323,11.58,13.32
506,2020,32,232,-6.093,.349,11.57,13.33
506,2020,32,233,-6.058,.365,11.61,13.33
506,2020,32,234,-6.031,.381,11.6,13.33
506,2020,32,235,-6.028,.365,11.58,13.33
506,2020,32,236,-5.962,.384,11.6,13.33
506,2020,32,237,-5.827,.252,11.59,13.33
506,2020,32,238,-5.761,.255,11.53,13.33
