506,2020,61,1,-4.647,0,3.505,13.54
506,2020,61,2,-4.542,0,3.548,13.54
506,2020,61,3,-4.623,0,3.579,13.54
506,2020,61,4,-4.612,0,3.629,13.54
506,2020,61,5,-4.492,0,3.675,13.53
506,2020,61,6,-4.434,0,3.729,13.54
506,2020,61,7,-4.33,.139,3.792,13.54
506,2020,61,8,-4.388,.006,3.781,13.54
506,2020,61,9,-4.306,0,3.767,13.54
506,2020,61,10,-4.241,0,3.805,13.54
506,2020,61,11,-4.156,0,3.82,13.53
506,2020,61,12,-4.117,0,3.756,13.54
506,2020,61,13,-4.071,0,3.766,13.54
506,2020,61,14,-3.958,.042,3.847,13.54
506,2020,61,15,-3.916,.013,3.899,13.54
506,2020,61,16,-3.862,0,3.875,13.54
506,2020,61,17,-3.951,.058,3.795,13.54
506,2020,61,18,-4.125,.223,3.772,13.54
506,2020,61,19,-4.214,.149,3.759,13.54
506,2020,61,20,-4.372,.675,3.74,13.54
506,2020,61,21,-4.469,.714,3.743,13.54
506,2020,61,22,-4.453,.026,3.771,13.54
506,2020,61,23,-4.554,0,3.789,13.54
506,2020,61,24,-4.473,0,3.827,13.54
506,2020,61,25,-4.558,0,3.858,13.54
506,2020,61,26,-4.488,.016,3.889,13.54
506,2020,61,27,-4.523,.507,3.962,13.54
506,2020,61,28,-4.488,.401,3.976,13.54
506,2020,61,29,-4.415,.09,4.05,13.54
506,2020,61,30,-4.337,.701,4.145,13.54
506,2020,61,31,-4.187,.116,4.145,13.54
506,2020,61,32,-4.078,.385,4.162,13.54
506,2020,61,33,-3.955,.691,4.121,13.54
506,2020,61,34,-3.808,.73,4.161,13.54
506,2020,61,35,-3.603,.776,4.177,13.54
506,2020,61,36,-3.529,.776,4.137,13.54
506,2020,61,37,-3.56,.776,4.056,13.54
506,2020,61,38,-3.545,.776,3.985,13.54
506,2020,61,39,-3.673,.776,3.979,13.54
506,2020,61,40,-3.584,.775,4.037,13.54
506,2020,61,41,-3.545,.775,4.156,13.54
506,2020,61,42,-3.46,.775,4.291,13.54
506,2020,61,43,-3.583,.746,4.278,13.54
506,2020,61,44,-3.661,.181,4.231,13.54
506,2020,61,45,-3.87,0,4.221,13.54
506,2020,61,46,-4.02,.107,4.229,13.54
506,2020,61,47,-4.067,.336,4.275,13.54
506,2020,61,48,-4.105,.649,4.413,13.54
506,2020,61,49,-4.14,.149,4.329,13.54
506,2020,61,50,-4.245,.006,4.237,13.54
506,2020,61,51,-4.407,0,4.02,13.54
506,2020,61,52,-4.426,0,3.893,13.54
506,2020,61,53,-4.392,0,3.863,13.54
506,2020,61,54,-4.206,0,3.815,13.53
506,2020,61,55,-4.075,0,3.789,13.54
506,2020,61,56,-4.009,0,3.817,13.54
506,2020,61,57,-3.87,0,3.839,13.53
506,2020,61,58,-3.711,0,3.893,13.54
506,2020,61,59,-3.63,0,3.963,13.54
506,2020,61,100,-3.557,.33,4.043,13.54
506,2020,61,101,-3.514,.772,4.183,13.53
506,2020,61,102,-3.502,.452,4.214,13.53
506,2020,61,103,-3.618,.006,4.143,13.53
506,2020,61,104,-3.808,0,4.046,13.53
506,2020,61,105,-3.966,0,3.932,13.53
506,2020,61,106,-4.102,0,3.782,13.53
506,2020,61,107,-4.272,0,3.677,13.53
506,2020,61,108,-4.295,0,3.651,13.53
506,2020,61,109,-4.249,0,3.596,13.53
506,2020,61,110,-4.268,0,3.584,13.53
506,2020,61,111,-4.221,0,3.572,13.53
506,2020,61,112,-4.194,0,3.615,13.53
506,2020,61,113,-4.047,0,3.7,13.53
506,2020,61,114,-3.947,0,3.728,13.53
506,2020,61,115,-3.92,0,3.791,13.53
506,2020,61,116,-3.974,0,3.796,13.53
506,2020,61,117,-4.07,0,3.798,13.53
506,2020,61,118,-4.063,0,3.831,13.53
506,2020,61,119,-4.19,0,3.845,13.53
506,2020,61,120,-4.275,0,3.837,13.53
506,2020,61,121,-4.411,0,3.804,13.53
506,2020,61,122,-4.519,0,3.748,13.53
506,2020,61,123,-4.577,0,3.668,13.53
506,2020,61,124,-4.727,0,3.617,13.53
506,2020,61,125,-4.882,0,3.57,13.53
506,2020,61,126,-4.983,0,3.525,13.53
506,2020,61,127,-4.979,0,3.509,13.53
506,2020,61,128,-4.959,0,3.476,13.53
506,2020,61,129,-5.014,0,3.446,13.53
506,2020,61,130,-5.129,-.116,3.404,13.54
506,2020,61,131,-5.025,-.013,3.403,13.53
506,2020,61,132,-4.809,0,3.454,13.53
506,2020,61,133,-4.608,0,3.471,13.54
506,2020,61,134,-4.484,-.132,3.466,13.54
506,2020,61,135,-4.693,-.43,3.421,13.53
506,2020,61,136,-4.635,-.058,3.399,13.53
506,2020,61,137,-4.619,-.039,3.423,13.53
506,2020,61,138,-4.472,0,3.542,13.54
506,2020,61,139,-4.349,0,3.769,13.54
506,2020,61,140,-4.399,0,3.79,13.53
506,2020,61,141,-4.43,0,3.769,13.54
506,2020,61,142,-4.445,0,3.787,13.53
506,2020,61,143,-4.442,.362,3.736,13.54
506,2020,61,144,-4.496,.649,3.689,13.54
506,2020,61,145,-4.608,.656,3.683,13.54
506,2020,61,146,-4.55,.462,3.68,13.54
506,2020,61,147,-4.318,.511,3.697,13.54
506,2020,61,148,-4.252,.242,3.594,13.54
506,2020,61,149,-4.194,0,3.518,13.54
506,2020,61,150,-4.063,0,3.51,13.54
506,2020,61,151,-3.873,0,3.487,13.54
506,2020,61,152,-3.835,0,3.419,13.54
506,2020,61,153,-3.92,0,3.375,13.54
506,2020,61,154,-3.838,.042,3.361,13.54
506,2020,61,155,-3.889,.158,3.383,13.54
506,2020,61,156,-3.877,.032,3.346,13.54
506,2020,61,157,-3.924,0,3.335,13.54
506,2020,61,158,-3.881,0,3.327,13.54
506,2020,61,159,-3.893,0,3.287,13.54
506,2020,61,200,-3.889,0,3.24,13.54
506,2020,61,201,-3.912,0,3.228,13.54
506,2020,61,202,-3.92,0,3.226,13.54
506,2020,61,203,-3.835,0,3.254,13.54
506,2020,61,204,-3.827,0,3.322,13.53
506,2020,61,205,-3.8,0,3.382,13.54
506,2020,61,206,-3.823,0,3.403,13.54
506,2020,61,207,-3.877,0,3.37,13.54
506,2020,61,208,-4.032,0,3.326,13.54
506,2020,61,209,-4.102,0,3.317,13.54
506,2020,61,210,-4.047,0,3.326,13.54
506,2020,61,211,-3.985,0,3.387,13.54
506,2020,61,212,-3.866,0,3.409,13.54
506,2020,61,213,-3.858,0,3.436,13.54
506,2020,61,214,-3.831,0,3.432,13.54
506,2020,61,215,-3.873,0,3.402,13.54
506,2020,61,216,-3.931,0,3.396,13.54
506,2020,61,217,-3.924,0,3.489,13.54
506,2020,61,218,-3.761,.042,3.629,13.54
506,2020,61,219,-3.672,.417,3.735,13.54
506,2020,61,220,-3.61,.097,3.763,13.54
506,2020,61,221,-3.645,.291,3.861,13.54
506,2020,61,222,-3.738,.3,3.825,13.54
506,2020,61,223,-3.757,.039,3.737,13.54
506,2020,61,224,-3.858,0,3.631,13.54
