"506,2018,244,319,-4.933,.058,15.08,13.23"
"506,2018,244,320,-4.89,.055,15.07,13.23"
"506,2018,244,321,-4.867,.106,15.06,13.23"
"506,2018,244,322,-4.748,.103,15.07,13.23"
"506,2018,244,323,-4.636,.077,15.07,13.23"
"506,2018,244,324,-4.632,0,15.07,13.23"
"506,2018,244,325,-4.443,.026,15.08,13.23"
"506,2018,244,326,-4.416,.019,15.1,13.23"
"506,2018,244,327,-4.254,.094,15.18,13.23"
"506,2018,244,328,-4.107,.152,15.21,13.23"
"506,2018,244,329,-4.072,.365,15.25,13.23"
"506,2018,244,330,-3.937,.307,15.24,13.23"
"506,2018,244,331,-3.976,.206,15.23,13.23"
"506,2018,244,332,-3.906,.277,15.22,13.23"
"506,2018,244,333,-3.783,.39,15.23,13.23"
"506,2018,244,334,-3.706,.41,15.22,13.23"
"506,2018,244,335,-3.733,.594,15.25,13.23"
"506,2018,244,336,-3.709,.623,15.29,13.23"
"506,2018,244,337,-3.713,.439,15.26,13.23"
"506,2018,244,338,-3.821,.387,15.22,13.23"
"506,2018,244,339,-3.968,.694,15.21,13.23"
"506,2018,244,340,-4.049,.497,15.2,13.24"
"506,2018,244,341,-4.076,.4,15.19,13.23"
"506,2018,244,342,-4.107,.377,15.19,13.23"
"506,2018,244,343,-4.126,.287,15.17,13.23"
"506,2018,244,344,-4.188,.297,15.18,13.23"
"506,2018,244,345,-4.215,.274,15.17,13.24"
"506,2018,244,346,-4.08,.236,15.15,13.24"
"506,2018,244,347,-4.088,.258,15.16,13.23"
"506,2018,244,348,-3.999,.316,15.16,13.23"
"506,2018,244,349,-4.037,.084,15.16,13.24"
"506,2018,244,350,-4.161,.158,15.15,13.23"
"506,2018,244,351,-4.188,.039,15.14,13.23"
"506,2018,244,352,-4.377,.081,15.14,13.23"
"506,2018,244,353,-4.505,.003,15.13,13.23"
"506,2018,244,354,-4.412,.074,15.13,13.24"
"506,2018,244,355,-4.493,.003,15.11,13.23"
"506,2018,244,356,-4.497,0,15.11,13.23"
"506,2018,244,357,-4.539,.016,15.11,13.23"
"506,2018,244,358,-4.551,0,15.1,13.23"
"506,2018,244,359,-4.555,0,15.1,13.23"
"506,2018,244,400,-4.462,0,15.14,13.23"
"506,2018,244,401,-4.319,.019,15.22,13.23"
"506,2018,244,402,-4.188,.003,15.23,13.23"
"506,2018,244,403,-4.119,.035,15.24,13.23"
"506,2018,244,404,-4.126,.026,15.23,13.23"
"506,2018,244,405,-4.192,.045,15.22,13.24"
"506,2018,244,406,-4.084,.084,15.24,13.23"
"506,2018,244,407,-4.068,.048,15.21,13.23"
"506,2018,244,408,-4.026,.042,15.22,13.23"
"506,2018,244,409,-3.995,.11,15.2,13.23"
"506,2018,244,410,-4.018,.055,15.16,13.23"
"506,2018,244,411,-4.184,.01,15.12,13.23"
"506,2018,244,412,-4.265,.016,15.09,13.23"
"506,2018,244,413,-4.393,0,15.06,13.23"
"506,2018,244,414,-4.35,.026,15.11,13.23"
"506,2018,244,415,-4.022,.045,15.16,13.23"
"506,2018,244,416,-3.848,.132,15.18,13.23"
"506,2018,244,417,-4.034,.148,15.14,13.23"
"506,2018,244,418,-4.161,.003,15.13,13.23"
"506,2018,244,419,-4.072,.248,15.18,13.23"
"506,2018,244,420,-3.999,.274,15.16,13.24"
"506,2018,244,421,-4.099,0,15.1,13.23"
"506,2018,244,422,-4.234,.016,15.1,13.23"
"506,2018,244,423,-3.968,.245,15.19,13.23"
"506,2018,244,424,-3.814,.274,15.24,13.23"
"506,2018,244,425,-3.601,.126,15.24,13.23"
"506,2018,244,426,-3.821,.019,15.21,13.23"
"506,2018,244,427,-3.837,.232,15.25,13.23"
"506,2018,244,428,-3.752,.094,15.25,13.23"
"506,2018,244,429,-3.783,.039,15.21,13.23"
"506,2018,244,430,-3.922,0,15.15,13.23"
"506,2018,244,431,-4.238,0,15.11,13.24"
"506,2018,244,432,-4.466,0,15.07,13.23"
"506,2018,244,433,-4.416,0,15.06,13.23"
"506,2018,244,434,-4.389,0,15.07,13.23"
"506,2018,244,435,-4.288,-.003,15.06,13.23"
"506,2018,244,436,-4.362,-.077,15.01,13.23"
"506,2018,244,437,-4.331,-.145,14.98,13.24"
"506,2018,244,438,-4.37,-.129,14.99,13.23"
"506,2018,244,439,-4.134,0,15.06,13.23"
"506,2018,244,440,-4.088,0,15.07,13.23"
"506,2018,244,441,-4.103,0,15.08,13.23"
"506,2018,244,442,-4.072,-.003,15.08,13.23"
"506,2018,244,443,-4.068,0,15.08,13.23"
"506,2018,244,444,-4.022,0,15.06,13.23"
"506,2018,244,445,-3.964,0,15.1,13.23"
"506,2018,244,446,-3.93,0,15.1,13.23"
"506,2018,244,447,-3.922,-.003,15.08,13.24"
"506,2018,244,448,-3.953,.026,15.1,13.23"
"506,2018,244,449,-3.764,.016,15.14,13.23"
"506,2018,244,450,-3.752,0,15.13,13.23"
"506,2018,244,451,-3.887,-.048,15.08,13.23"
"506,2018,244,452,-4.076,-.181,15.01,13.23"
"506,2018,244,453,-4.134,-.119,15,13.23"
"506,2018,244,454,-4.146,-.026,14.99,13.23"
"506,2018,244,455,-4.107,-.003,14.99,13.23"
"506,2018,244,456,-4.03,0,14.99,13.23"
"506,2018,244,457,-4.072,-.081,14.98,13.23"
"506,2018,244,458,-4.134,-.035,15,13.24"
"506,2018,244,459,-4.011,0,15.04,13.23"
"506,2018,244,500,-3.794,0,15.07,13.23"
"506,2018,244,501,-3.706,0,15.11,13.23"
"506,2018,244,502,-3.729,0,15.09,13.23"
"506,2018,244,503,-3.791,-.003,15.07,13.23"
"506,2018,244,504,-3.729,0,15.14,13.24"
"506,2018,244,505,-3.74,.071,15.2,13.23"
"506,2018,244,506,-3.679,0,15.19,13.23"
"506,2018,244,507,-3.686,.006,15.21,13.23"
"506,2018,244,508,-3.667,0,15.18,13.23"
"506,2018,244,509,-3.802,0,15.12,13.23"
"506,2018,244,510,-3.98,-.023,15.08,13.23"
"506,2018,244,511,-4.076,0,15.05,13.23"
