506,2019,305,1,-4.552,.388,7.3,13.45
506,2019,305,2,-4.586,.388,7.28,13.45
506,2019,305,3,-4.621,.388,7.3,13.45
506,2019,305,4,-4.617,.388,7.24,13.45
506,2019,305,5,-4.668,.388,7.25,13.45
506,2019,305,6,-4.675,.388,7.22,13.45
506,2019,305,7,-4.718,.388,7.18,13.45
506,2019,305,8,-4.726,.388,7.14,13.45
506,2019,305,9,-4.826,.388,7.02,13.45
506,2019,305,10,-4.938,.294,6.954,13.45
506,2019,305,11,-4.969,-.161,6.848,13.45
506,2019,305,12,-5.05,-.097,6.803,13.45
506,2019,305,13,-5.012,-.255,6.768,13.45
506,2019,305,14,-4.977,-.381,6.753,13.45
506,2019,305,15,-4.973,-.317,6.76,13.45
506,2019,305,16,-4.938,-.352,6.734,13.45
506,2019,305,17,-4.919,-.384,6.687,13.46
506,2019,305,18,-4.95,-.388,6.616,13.45
506,2019,305,19,-4.942,-.375,6.627,13.46
506,2019,305,20,-4.896,-.352,6.604,13.46
506,2019,305,21,-4.849,-.081,6.661,13.45
506,2019,305,22,-4.818,-.339,6.617,13.45
506,2019,305,23,-4.787,-.384,6.592,13.46
506,2019,305,24,-4.749,-.149,6.625,13.46
506,2019,305,25,-4.78,.388,6.675,13.46
506,2019,305,26,-4.706,.378,6.711,13.45
506,2019,305,27,-4.66,.21,6.725,13.45
506,2019,305,28,-4.672,.368,6.761,13.46
506,2019,305,29,-4.648,.388,6.836,13.46
506,2019,305,30,-4.66,.388,6.927,13.46
506,2019,305,31,-4.668,.388,6.988,13.46
506,2019,305,32,-4.59,.388,7.07,13.46
506,2019,305,33,-4.644,.481,7.12,13.46
506,2019,305,34,-4.691,.662,7.08,13.46
506,2019,305,35,-4.729,.433,7.06,13.46
506,2019,305,36,-4.753,.42,7.08,13.46
506,2019,305,37,-4.753,.407,7.08,13.46
506,2019,305,38,-4.687,.388,7.07,13.46
506,2019,305,39,-4.644,.352,7.04,13.46
506,2019,305,40,-4.633,.352,7.06,13.46
506,2019,305,41,-4.668,.22,6.977,13.46
506,2019,305,42,-4.695,.388,7.01,13.46
506,2019,305,43,-4.656,.388,7.1,13.46
506,2019,305,44,-4.695,.3,6.979,13.46
506,2019,305,45,-4.71,.184,6.965,13.46
506,2019,305,46,-4.733,-.378,6.812,13.46
506,2019,305,47,-4.772,-.197,6.811,13.46
506,2019,305,48,-4.753,.388,6.893,13.46
506,2019,305,49,-4.776,.252,6.911,13.46
506,2019,305,50,-4.718,.287,6.977,13.46
506,2019,305,51,-4.621,.365,6.992,13.46
506,2019,305,52,-4.625,-.329,6.896,13.46
506,2019,305,53,-4.59,-.236,6.884,13.46
506,2019,305,54,-4.575,.378,6.936,13.46
506,2019,305,55,-4.567,.388,7,13.46
506,2019,305,56,-4.467,-.039,6.829,13.46
506,2019,305,57,-4.648,-.388,6.716,13.46
506,2019,305,58,-4.714,.029,6.732,13.46
506,2019,305,59,-4.675,.258,6.787,13.46
506,2019,305,100,-4.617,.371,6.821,13.46
506,2019,305,101,-4.675,.388,6.893,13.46
506,2019,305,102,-4.644,.388,6.921,13.46
506,2019,305,103,-4.563,.388,6.9,13.46
506,2019,305,104,-4.61,.388,6.92,13.46
506,2019,305,105,-4.594,.388,6.965,13.46
506,2019,305,106,-4.49,.388,6.93,13.46
506,2019,305,107,-4.594,.388,6.941,13.46
506,2019,305,108,-4.559,.388,6.948,13.46
506,2019,305,109,-4.571,.388,6.891,13.46
506,2019,305,110,-4.617,.388,6.8,13.46
506,2019,305,111,-4.571,.242,6.754,13.46
506,2019,305,112,-4.586,-.013,6.704,13.46
506,2019,305,113,-4.621,.355,6.693,13.46
506,2019,305,114,-4.602,.388,6.773,13.46
506,2019,305,115,-4.563,.388,6.778,13.46
506,2019,305,116,-4.579,.388,6.839,13.46
506,2019,305,117,-4.525,.388,6.852,13.46
506,2019,305,118,-4.521,.307,6.781,13.46
506,2019,305,119,-4.59,.388,6.727,13.46
506,2019,305,120,-4.644,.384,6.703,13.46
506,2019,305,121,-4.729,.061,6.566,13.46
506,2019,305,122,-4.799,.029,6.549,13.46
506,2019,305,123,-4.745,.388,6.714,13.46
506,2019,305,124,-4.637,.388,6.729,13.46
506,2019,305,125,-4.579,.388,6.706,13.46
506,2019,305,126,-4.54,.388,6.676,13.46
506,2019,305,127,-4.664,.384,6.651,13.46
506,2019,305,128,-4.648,.313,6.666,13.46
506,2019,305,129,-4.61,.388,6.684,13.46
506,2019,305,130,-4.614,.388,6.699,13.46
506,2019,305,131,-4.586,.388,6.726,13.46
506,2019,305,132,-4.505,.384,6.776,13.46
506,2019,305,133,-4.455,.388,6.814,13.46
506,2019,305,134,-4.459,.388,6.851,13.46
506,2019,305,135,-4.529,.388,6.801,13.46
506,2019,305,136,-4.586,.388,6.79,13.46
506,2019,305,137,-4.548,.388,6.801,13.46
506,2019,305,138,-4.532,.388,6.824,13.46
506,2019,305,139,-4.54,.388,6.771,13.46
506,2019,305,140,-4.563,.388,6.736,13.46
506,2019,305,141,-4.54,.388,6.76,13.46
506,2019,305,142,-4.629,.388,6.731,13.46
506,2019,305,143,-4.741,.381,6.677,13.46
506,2019,305,144,-4.644,.342,6.664,13.46
506,2019,305,145,-4.648,.388,6.631,13.46
506,2019,305,146,-4.714,.388,6.549,13.46
